dam_name,county,state,latitude,longitude
Lake Quinn,Wayne,PA,41.508055600000006,-75.42611109999999
Lake Redman,York,PA,39.8972222,-76.71388890000001
Lake Scranton,Lackawanna,PA,41.3822222,-75.6366667
Lake Somerset,Somerset,PA,40.021111100000006,-79.0675
Lake Susquehanna,Schuylkill,PA,40.9288889,-76.12361109999999
Lake Swiftwater,Monroe,PA,41.0988889,-75.2758333
Lake Watawga,Wayne,PA,41.2394444,-75.4447222
Larsen Lake,Lackawanna,PA,41.2519444,-75.4572222
Laurel Run No 2,Luzerne,PA,41.2480556,-75.8175
Laurel Run Reservoir,Elk,PA,41.416388899999994,-78.6036111
Leavitt Branch (Pa-463),Monroe,PA,41.2080556,-75.2475
Lehman Lake,Pike,PA,41.1772222,-75.0022222
Little Pine Creek,Lycoming,PA,41.355277799999996,-77.355
Lower,Fayette,PA,39.9430556,-79.8233333
Lower Alford Lake,Susquehanna,PA,41.8069444,-75.7741667
Lower Mount Pleasant,Luzerne,PA,40.9180556,-76.0238889
Lower Ridge,Westmoreland,PA,40.326111100000006,-79.2872222
Lower Tumbling Run,Schuylkill,PA,40.675,-76.1805556
Lower Woods Pond,Wayne,PA,41.7383333,-75.2705556
Maggio Estate No 2,Lycoming,PA,41.529166700000005,-76.9733333
Marshall Lake,Monroe,PA,41.0438889,-75.1269444
Martin (Pa-419),Wayne,PA,41.57,-75.185
Memorial Lake,Lebanon,PA,40.417777799999996,-76.59222220000001
Middle,Monroe,PA,41.0494444,-75.1786111
Middle Creek,Lancaster,PA,40.266388899999995,-76.23777779999999
Mill Run,Blair,PA,40.5191667,-78.45222220000001
Millers Pond,Bradford,PA,41.9166667,-76.7166667
Minersville No 4,Schuylkill,PA,40.7455556,-76.2805556
Minsi Lake,Northampton,PA,40.911666700000005,-75.16972220000001
Montgomery,Clearfield,PA,41.0308333,-78.5119444
Moose Creek Reservoir,Clearfield,PA,41.055833299999996,-78.4722222
Morris Run No 3,Tioga,PA,41.6897222,-77.0130556
Mount Airy,Monroe,PA,41.1125,-75.31777779999999
Mountain Springs Lake,Monroe,PA,41.01,-75.35611109999999
Negro Pond,Wyoming,PA,41.585,-76.1625
No 5,Lackawanna,PA,41.360555600000005,-75.67
North Fork,Somerset,PA,40.2691667,-79.0038889
North Lake,Pike,PA,41.211111100000004,-74.9544444
Pa-445,Wayne,PA,41.3047222,-75.3508333
Pecks Pond,Pike,PA,41.2808333,-75.08694440000001
Penn Lake,Luzerne,PA,41.1111111,-75.7694444
Penn Nursery,Centre,PA,40.775555600000004,-77.61916670000001
Pikes Creek,Luzerne,PA,41.2658333,-76.045
Pine Run No 1,Luzerne,PA,41.196388899999995,-75.8916667
Pioneer Lake,Indiana,PA,40.7372222,-78.8530556
Placid Lake,Carbon,PA,41.0266667,-75.6133333
Pocono Highlands,Monroe,PA,41.0727778,-75.1075
Reynoldsville Storage #5,Jefferson,PA,41.1077778,-78.8725
Ringtown No 5,Schuylkill,PA,40.8427778,-76.2475
Robert Christman,Monroe,PA,41.0183333,-75.2108333
Rockview Reservoir,Centre,PA,40.8330556,-77.7555556
Rocky Glen,Lackawanna,PA,41.3522222,-75.7044444
Rossiter,Indiana,PA,40.8875,-78.9219444
Ryerson Station,Greene,PA,39.89,-80.4494444
Salt Run Reservoir,Cameron,PA,41.5397222,-78.18638890000001
Sandy Run,Cambria,PA,40.6572222,-78.4719444
Saw Creek Club,Pike,PA,41.1597222,-75.0691667
Shickshinny Lake,Luzerne,PA,41.2061111,-76.1908333
Sonneborn (Witco) Reservoir,Butler,PA,41.014166700000004,-79.72138890000001
Spring Lake,Monroe,PA,41.0102778,-75.1605556
Spring Lake,Susquehanna,PA,41.885,-75.5283333
Sugar Run,Westmoreland,PA,40.376388899999995,-79.0227778
Sweetwater Lake,Monroe,PA,41.028611100000006,-75.1605556
Tamarack Lake A (Pa-461A),Crawford,PA,41.615,-80.1180556
Tobyhanna No 2,Monroe,PA,41.2,-75.40777779999999
Totem Lake,Bradford,PA,41.7605556,-76.2438889
Trout Lake,Monroe,PA,41.0019444,-75.3472222
Union City Reservoir,Erie,PA,41.9127778,-79.815
University Park Airport Pond 1A,Centre,PA,40.8427778,-77.8466667
Upper Birchwood Lake,Pike,PA,41.248611100000005,-74.9147222
Upper Castanea Reservoir,Clinton,PA,41.11555560000001,-77.4219444
Upper Mount Pleasant,Luzerne,PA,40.9213889,-76.0236111
Upper Ridge,Westmoreland,PA,40.3255556,-79.28527779999999
Upper Tumbling Run,Schuylkill,PA,40.6788889,-76.1725
Wangaum Falls,Wayne,PA,41.4927778,-75.2494444
Warren H Ohl,Clinton,PA,41.0736111,-77.32166670000001
Washington No 3,Washington,PA,40.145,-80.2641667
Wilmore,Cambria,PA,40.4091667,-78.6880556
Comerio I Dam,Comerio,PR,18.27,-66.20666999999999
Comerio Ii Dam,Comerio,PR,18.26333,-66.20666999999999
Bridlewood Pond,Providence,RI,41.910312684699996,-71.4589766962
Bridlewood Upper End,Providence,RI,41.91206,-71.46078
Bucklin Point,Providence,RI,41.851924874299996,-71.3656844533
Burlingame Reservoir Upper,Providence,RI,41.9140891811,-71.7423782092
Butterfly Pond,Providence,RI,41.9071121554,-71.4321594247
Carr Pond,Washington,RI,41.5202789277,-71.4445571677
Centerville Pond,Kent,RI,41.6968612671,-71.5210952829
Clarke'S Pond Upper,Providence,RI,41.7368803926,-71.54727131
Cranston Print Works Pond,Providence,RI,41.793464666300004,-71.459709189
Easton Pond South,Newport,RI,41.490493762199996,-71.2868271098
Flat River Reservoir,Kent,RI,41.6944351206,-71.5947265279
Forestdale Pond,Providence,RI,41.996070860900005,-71.5640639717
Grist Mill Apartments,Kent,RI,41.69958,-71.46789
Handy Pond Upper,Providence,RI,41.958702050599996,-71.4723968232
Harrisville Pond,Providence,RI,41.9657402423,-71.6748657084
Hawkins Pond,Providence,RI,41.9182128893,-71.7948227033
Hefler Farm Pond,Washington,RI,41.4547576795,-71.5029907186
Holley Lane Pond,Providence,RI,42.0037,-71.47858000000001
Keech Pond,Providence,RI,41.8843994459,-71.68824006
Limerock Reservoir,Providence,RI,41.9295005918,-71.4680938423
Miscoe Lake,Providence,RI,42.0076522716,-71.417114219
Moffett Pond,Providence,RI,41.9050979537,-71.4251861909
Natick Pond,Kent,RI,41.7173805192,-71.4924010838
Nelson Pond,Newport,RI,41.4913482687,-71.2627640276
Peace Dale Pond,Washington,RI,41.4524116567,-71.49524684229999
Pearce Pond,Kent,RI,41.723659999999995,-71.53926
Rodman Mill,Washington,RI,41.57304075,-71.4866790361
Simmons Lower Reservoir,Providence,RI,41.7911491273,-71.50913243149999
Slack Reservoir,Providence,RI,41.868793517,-71.5532531883
Slatersville Reservoir Middle,Providence,RI,41.9976997076,-71.58184812729999
Slocum Reservoir,Washington,RI,41.539916999,-71.52001184529999
Slocum Road Upper,Washington,RI,41.51794,-71.51246
Westconnaug Reservoir,Providence,RI,41.7722587756,-71.67716974529999
White'S Pond,Washington,RI,41.4703788555,-71.6693954926
Wilbur Pond,Providence,RI,41.9302215611,-71.7644271673
Wilson Reservoir,Providence,RI,41.966152178200005,-71.7223281955
Wyoming Upper,Washington,RI,41.5159225517,-71.7034072926
Yorker Mill Pond,Washington,RI,41.5217064746,-71.523245763
Alton Reservoir,Kane,UT,37.44908186927,-112.4796670644
Jones,Wasatch,UT,40.48518785342,-111.26239485049999
Mountain Dell,Salt Lake,UT,40.752405014370005,-111.72098897629999
Palisades Lake,Sanpete,UT,39.20517332648,-111.67241988059999
Red Pine,Salt Lake,UT,40.5455996248,-111.694420576
Beaver Creek Dam,Henry County,VA,36.7433,-79.875
Beaverdam Creek Dam,Bedford County,VA,37.3128,-79.8155
College Lake Dam,City Of Lynchburg,VA,37.4016,-79.184
Falls Mill Dam,Tazewell County,VA,37.2722,-81.3229
Godwins Millpond Dam,City Of Suffolk,VA,36.8638,-76.5821
Lake Cohoon Dam,City Of Suffolk,VA,36.7549,-76.6277
Lake Powhatan Dam,Pulaski County,VA,36.9642,-80.6637
Lake Smith Dam,City Of Virginia Beach,VA,36.8932,-76.1631
Lake Summit Dam,City Of Lynchburg,VA,37.3596,-79.2443
Little Creek Dam,James City County,VA,37.3504,-76.8407
South River Dam #19,Augusta County,VA,38.0133,-78.9695
Thompson Dam,Fauquier County,VA,38.9571,-77.9922
Twin Lakes Dam #2,Greene County,VA,38.2499,-78.4409
Winston Lake Dam,City Of Richmond,VA,37.544000000000004,-77.5918
Woodland Pond,Chesterfield County,VA,37.352,-77.5422
Chestnut Hill Reservoir,Windham,VT,42.8539619445801,-72.56666564941409
East Long Pond,Washington,VT,44.4492301940918,-72.3468704223633
Institute Pond,Caledonia,VT,44.537078857421896,-72.0163803100586
Lake Sadawga,Windham,VT,42.789009094238295,-72.88050842285159
Snow Lake,Windham,VT,42.9639472961426,-72.88868713378909
Stiles Pond,Caledonia,VT,44.42204284667971,-71.94635009765629
Sweet Pond,Windham,VT,42.750816345214794,-72.6355514526367
Waterbury,Washington,VT,44.3812866210938,-72.76768493652341
Windsor Upper,Windsor,VT,43.4763069152832,-72.395393371582
Beryl Baker Dam,Stevens,WA,48.069468,-117.53836799999999
Black Rock Orchards Dam,Yakima,WA,46.499603637662794,-120.09961830555599
Blair Reservoir Dam,Benton,WA,46.172236,-119.106489
Camp Kwoneesum Dam,Skamania,WA,45.671351,-122.21886699999999
Davenport Sewage Lagoon No. 3,Lincoln,WA,47.667547,-118.141719
Den Hoed Dam No. 1,Yakima,WA,46.3755495,-119.96410244444401
Evans Pond Dam,Yakima,WA,46.59860963408871,-120.76363844444401
Fanchers Dam,Okanogan,WA,48.8292,-119.261627
Gap Road Reservoir,Benton,WA,46.2539686038016,-119.788983111111
Kayak Lake Dam,Snohomish,WA,47.782211,-121.931649
Koura Dam,Kitsap,WA,47.662577,-122.54331499999999
Meadow Lake Dam,Chelan,WA,47.360339,-120.21472800000001
Newman Lake Flood Control Dam,Spokane,WA,47.771155,-117.077871
Nielsen Dam B,Snohomish,WA,47.78152,-122.20856100000002
Nielsen Dam C,Snohomish,WA,47.783788,-122.208179
Parker Reservoir Dam,Yakima,WA,46.570861,-120.72935
Spokane Hutterian Brethren Dam,Spokane,WA,47.689156,-117.719169
Tri Mountain Estates Dam,Clark,WA,45.875828000000006,-122.580299
Upper Sunlight Lake Dam,Kittitas,WA,47.126003000000004,-120.77509199999999
Zirkle Partridge Ranch Dam,Grant,WA,46.7608040555556,-119.700778582052
Friendship,Adams,WI,43.97502,-89.8166
Lake Camelot,Adams,WI,44.20451,-89.77512
Mead,Clark,WI,44.7890755,-90.772712
Montello Granite,Marquette,WI,43.793378499999996,-89.3288755
Poy Sippi,Waushara,WI,44.13617,-88.99738
Spring Creek,Portage,WI,44.38964,-89.30584
Antero Resources Rossco Pond Dam,Harrison,WV,39.31434,-79.58651
B & O Dam,Preston,WV,39.37917,-78.16111
Bear Rocks Lake No.1,Ohio,WV,40.073609999999995,-79.4675
Bear Rocks Lake No.2,Ohio,WV,40.077220000000004,-79.46694000000001
Bear Rocks Lake No.3,Ohio,WV,40.08167,-79.46444
Bluewell Water Supply Dam No.1,Mercer,WV,37.30222,-80.74806
Bluewell Water Supply Dam No.2,Mercer,WV,37.30833,-80.75278
Camp Caesar Dam,Webster,WV,38.4125,-79.5125
Conaway Run Dam,Tyler,WV,39.42028,-79.15278
Culloden Water Supply Dam,Cabell,WV,38.41333,-81.94028
Elk Two Mile #14 Dam,Kanawha,WV,38.36056,-80.48694
Fairfax Pond,Preston,WV,39.49389,-78.20278
Flat Top Lake Dam,Raleigh,WV,37.628890000000006,-80.90139
Hatfield Farm Lake,Cabell,WV,38.382220000000004,-81.76722
Hazel Run Dam,Preston,WV,39.69222,-78.30167
Horton Dam,Mercer,WV,37.279720000000005,-80.82417
Huffman Dam,Mason,WV,38.9275,-80.04944
Lake Of Eden,Cabell,WV,38.40889,-81.74694000000001
Lake Stephens Dam,Raleigh,WV,37.77694,-80.69111
Lough Lake,Monongalia,WV,39.62389,-79.91528000000001
Lynch Lake,Monongalia,WV,39.62167,-79.90583000000001
Mcclintic #23 Dam,Mason,WV,38.89861,-81.90278
New Bramwell Dam,Mercer,WV,37.31944,-80.69360999999999
New Lumberport Dam,Harrison,WV,39.38111,-79.63972
Scott Lake,Randolph,WV,38.81361,-78.12306
Tennants Farm Pond,Wood,WV,39.27694,-80.58333
Upper Smith Dam,Wood,WV,39.23417,-80.42194
Bear Claw Love No. 1,Sheridan,WY,44.9033333333333,-107.333333333333
Bull Lake,Fremont,WY,43.210278,-109.0425
Cardine Keith,Natrona,WY,42.691944444444395,-106.123055555556
Dome Lake No. 1,Sheridan,WY,44.5916666666667,-107.29638888888901
Dull Knife,Johnson,WY,44.019444444444396,-107.053333333333
Enl. Turpin Park,Carbon,WY,41.4438888888889,-106.385833333333
Glendo,Platte,WY,42.4794,-104.95
Guernsey,Platte,WY,42.29,-104.763333333333
Jackson Lake,Teton,WY,43.86,-110.59
Kemmerer,Lincoln,WY,41.9389,-110.645833333333
Leavitt,Big Horn,WY,44.6430555555556,-107.86305555555599
Middle Piney,Sublette,WY,42.6036111111111,-110.566111111111
O S W,Fremont,WY,43.27722222222221,-107.682777777778
Pathfinder,Natrona,WY,42.467997533333296,-106.85409111
Pathfinder Dike,Natrona,WY,42.4647347,-106.85260611
Seminoe,Carbon,WY,42.1566666666667,-106.90833333333299
Spring Creek (Enlargement),Carbon,WY,42.2630555555556,-106.669722222222
Washington Memorial,Crook,WY,44.40667,-104.36667
